"Indexcd","Idxtrd01","Idxtrd08"
"000905","2013-09-02","0.704400"
"000905","2013-09-03","1.488100"
"000905","2013-09-04","0.276900"
"000905","2013-09-05","0.195200"
"000905","2013-09-06","0.804300"
"000905","2013-09-09","1.030800"
"000905","2013-09-10","1.017700"
"000905","2013-09-11","-0.947200"
"000905","2013-09-12","0.281900"
"000905","2013-09-13","0.123600"
"000905","2013-09-16","0.114000"
"000905","2013-09-17","-1.762100"
"000905","2013-09-18","0.946300"
"000905","2013-09-23","2.027700"
"000905","2013-09-24","0.099800"
"000905","2013-09-25","-0.366300"
"000905","2013-09-26","-2.082800"
"000905","2013-09-27","0.381900"
"000905","2013-09-30","1.311500"
"000905","2013-10-08","1.682900"
"000905","2013-10-09","1.091700"
"000905","2013-10-10","-0.538200"
"000905","2013-10-11","1.699300"
"000905","2013-10-14","1.028200"
"000905","2013-10-15","0.141700"
"000905","2013-10-16","-2.721400"
"000905","2013-10-17","-0.157600"
"000905","2013-10-18","0.345600"
"000905","2013-10-21","2.478000"
"000905","2013-10-22","-1.044900"
"000905","2013-10-23","-2.540600"
"000905","2013-10-24","-0.664200"
"000905","2013-10-25","-1.959300"
"000905","2013-10-28","-0.342100"
"000905","2013-10-29","-2.752700"
"000905","2013-10-30","1.635900"
"000905","2013-10-31","-1.344800"
"000905","2013-11-01","-0.306500"
"000905","2013-11-04","0.695300"
"000905","2013-11-05","1.320100"
"000905","2013-11-06","-1.066800"
"000905","2013-11-07","-1.393200"
"000905","2013-11-08","-1.495200"
"000905","2013-11-11","0.438000"
"000905","2013-11-12","0.951700"
"000905","2013-11-13","-1.868600"
"000905","2013-11-14","1.330900"
"000905","2013-11-15","2.093600"
"000905","2013-11-18","2.447000"
"000905","2013-11-19","0.326100"
"000905","2013-11-20","0.995200"
"000905","2013-11-21","-0.339700"
"000905","2013-11-22","-0.586100"
"000905","2013-11-25","-0.082100"
"000905","2013-11-26","0.158200"
"000905","2013-11-27","1.146200"
"000905","2013-11-28","0.846100"
"000905","2013-11-29","0.604600"
"000905","2013-12-02","-4.447600"
"000905","2013-12-03","2.362600"
"000905","2013-12-04","1.892300"
"000905","2013-12-05","-0.108700"
"000905","2013-12-06","-0.253000"
"000905","2013-12-09","0.738000"
"000905","2013-12-10","0.070500"
"000905","2013-12-11","-1.106300"
"000905","2013-12-12","0.260600"
"000905","2013-12-13","0.216300"
"000905","2013-12-16","-1.725100"
"000905","2013-12-17","-0.614000"
"000905","2013-12-18","0.000500"
"000905","2013-12-19","-1.017800"
"000905","2013-12-20","-1.265400"
"000905","2013-12-23","-0.113800"
"000905","2013-12-24","0.693700"
"000905","2013-12-25","1.054700"
"000905","2013-12-26","-1.715200"
"000905","2013-12-27","1.539900"
"000905","2013-12-30","0.321800"
"000905","2013-12-31","0.422100"
"000905","2014-01-02","0.490500"
"000905","2014-01-03","-0.820300"
"000905","2014-01-06","-2.762300"
"000905","2014-01-07","0.613400"
"000905","2014-01-08","0.121700"
"000905","2014-01-09","-1.128400"
"000905","2014-01-10","-1.823300"
"000905","2014-01-13","-0.457900"
"000905","2014-01-14","1.979900"
"000905","2014-01-15","0.668100"
"000905","2014-01-16","0.166400"
"000905","2014-01-17","-1.141500"
"000905","2014-01-20","-0.756800"
"000905","2014-01-21","1.536300"
"000905","2014-01-22","2.673800"
"000905","2014-01-23","0.696100"
"000905","2014-01-24","1.494800"
"000905","2014-01-27","-0.018600"
"000905","2014-01-28","-0.209600"
"000905","2014-01-29","0.894200"
"000905","2014-01-30","-0.589300"
"000905","2014-02-07","1.859600"
