"Indexcd","Idxtrd01","Idxtrd08"
"000300","2008-10-27","-7.124500"
"000300","2008-10-28","3.091300"
"000300","2008-10-29","-2.790400"
"000300","2008-10-30","2.378500"
"000300","2008-10-31","-2.002800"
"000300","2008-11-03","-0.608300"
"000300","2008-11-04","-1.559100"
"000300","2008-11-05","3.910900"
"000300","2008-11-06","-2.461800"
"000300","2008-11-07","1.700200"
"000300","2008-11-10","7.381000"
"000300","2008-11-11","-1.127300"
"000300","2008-11-12","1.148600"
"000300","2008-11-13","4.010400"
"000300","2008-11-14","3.712200"
"000300","2008-11-17","2.242200"
"000300","2008-11-18","-7.417900"
"000300","2008-11-19","6.160400"
"000300","2008-11-20","-1.061400"
"000300","2008-11-21","-0.604900"
"000300","2008-11-24","-4.326500"
"000300","2008-11-25","-0.182300"
"000300","2008-11-26","0.502100"
"000300","2008-11-27","1.463000"
"000300","2008-11-28","-2.167900"
"000300","2008-12-01","1.873900"
"000300","2008-12-02","0.237100"
"000300","2008-12-03","4.497400"
"000300","2008-12-04","1.549700"
"000300","2008-12-05","1.525500"
"000300","2008-12-08","4.066200"
"000300","2008-12-09","-2.586600"
"000300","2008-12-10","2.721400"
"000300","2008-12-11","-2.387400"
"000300","2008-12-12","-4.200700"
"000300","2008-12-15","0.747300"
"000300","2008-12-16","0.983300"
"000300","2008-12-17","0.349500"
"000300","2008-12-18","2.182500"
"000300","2008-12-19","0.342800"
"000300","2008-12-22","-1.684100"
"000300","2008-12-23","-4.886600"
"000300","2008-12-24","-1.661300"
"000300","2008-12-25","-0.864300"
"000300","2008-12-26","-0.463400"
"000300","2008-12-29","-0.394200"
"000300","2008-12-30","-1.149500"
"000300","2008-12-31","-0.857400"
"000300","2009-01-05","3.589100"
"000300","2009-01-06","3.178000"
"000300","2009-01-07","-0.598100"
"000300","2009-01-08","-2.236500"
"000300","2009-01-09","1.609100"
"000300","2009-01-12","0.120900"
"000300","2009-01-13","-2.316900"
"000300","2009-01-14","4.213300"
"000300","2009-01-15","-0.018900"
"000300","2009-01-16","1.807800"
"000300","2009-01-19","1.118500"
"000300","2009-01-20","0.632100"
"000300","2009-01-21","-0.171800"
"000300","2009-01-22","1.129700"
"000300","2009-01-23","-0.580600"
"000300","2009-02-02","1.199400"
"000300","2009-02-03","2.520600"
"000300","2009-02-04","2.726500"
"000300","2009-02-05","-0.712700"
"000300","2009-02-06","4.012600"
"000300","2009-02-09","2.654600"
"000300","2009-02-10","1.310200"
"000300","2009-02-11","0.188200"
"000300","2009-02-12","-0.549100"
"000300","2009-02-13","3.482200"
"000300","2009-02-16","2.633500"
"000300","2009-02-17","-3.125600"
"000300","2009-02-18","-4.588500"
"000300","2009-02-19","0.991700"
"000300","2009-02-20","1.997500"
"000300","2009-02-23","2.822100"
"000300","2009-02-24","-4.506600"
"000300","2009-02-25","0.104300"
"000300","2009-02-26","-4.950000"
"000300","2009-02-27","-2.269200"
"000300","2009-03-02","1.129600"
"000300","2009-03-03","-1.040300"
"000300","2009-03-04","6.675500"
"000300","2009-03-05","0.865200"
"000300","2009-03-06","-0.795700"
"000300","2009-03-09","-3.675800"
"000300","2009-03-10","1.736600"
"000300","2009-03-11","-0.910400"
"000300","2009-03-12","-0.210800"
"000300","2009-03-13","-0.464000"
"000300","2009-03-16","1.641000"
"000300","2009-03-17","3.604100"
"000300","2009-03-18","0.441400"
"000300","2009-03-19","2.139600"
"000300","2009-03-20","-0.114200"
"000300","2009-03-23","2.502700"
"000300","2009-03-24","0.507500"
"000300","2009-03-25","-2.057700"
"000300","2009-03-26","3.267400"
"000300","2009-03-27","0.771800"
"000300","2009-03-30","-0.577800"
"000300","2009-03-31","0.937800"
"000300","2009-04-01","1.612200"
